Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
SW2 1ZT,No,51.454192,-0.122288,530563,174473,TQ305744,Brixton Hill,"Lambeth, unparished area",01/08/2004,01/02/2006,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003018,Lambeth 020A
SW2 1ZU,No,51.454192,-0.122288,530563,174473,TQ305744,Brixton Hill,"Lambeth, unparished area",01/12/1996,01/10/2006,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003018,Lambeth 020A
SW2 1ZW,No,51.456833,-0.115386,531035,174779,TQ310747,Tulse Hill,"Lambeth, unparished area",01/06/1997,01/04/2001,20,England,21/11/2020,Postcode sector mean (mainly PO Boxes),E01003176,Lambeth 016E
SW2 2AA,Yes,51.450971,-0.121038,530659,174117,TQ306741,Tulse Hill,"Lambeth, unparished area",01/01/1980,,39,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2AB,Yes,51.450647,-0.120462,530700,174082,TQ306740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2AD,Yes,51.450647,-0.120462,530700,174082,TQ306740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2AE,Yes,51.450211,-0.120221,530718,174034,TQ307740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2AF,Yes,51.449971,-0.119827,530746,174008,TQ307740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AG,Yes,51.450574,-0.119889,530740,174075,TQ307740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AH,Yes,51.45003,-0.119033,530801,174016,TQ308740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AJ,Yes,51.449452,-0.118856,530815,173952,TQ308739,Tulse Hill,"Lambeth, unparished area",01/01/1980,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AL,Yes,51.449815,-0.120168,530723,173990,TQ307739,Tulse Hill,"Lambeth, unparished area",01/06/1981,,44,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AN,Yes,51.448965,-0.119336,530783,173897,TQ307738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,42,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AP,Yes,51.449434,-0.119446,530774,173949,TQ307739,Tulse Hill,"Lambeth, unparished area",01/01/1980,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AQ,Yes,51.450319,-0.120245,530716,174046,TQ307740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2AR,Yes,51.448919,-0.119813,530750,173891,TQ307738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AS,Yes,51.449102,-0.120021,530735,173911,TQ307739,Tulse Hill,"Lambeth, unparished area",01/01/1980,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AT,Yes,51.44855,-0.11813,530868,173853,TQ308738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,39,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AU,Yes,51.448357,-0.117879,530886,173832,TQ308738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AW,Yes,51.449309,-0.120056,530732,173934,TQ307739,Tulse Hill,"Lambeth, unparished area",01/01/1980,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AX,Yes,51.44873,-0.116453,530984,173876,TQ309738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AY,Yes,51.448872,-0.118045,530873,173889,TQ308738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,38,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2AZ,Yes,51.448468,-0.11917,530796,173842,TQ307738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2BA,Yes,51.449175,-0.117805,530889,173923,TQ308739,Tulse Hill,"Lambeth, unparished area",01/01/1980,,38,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2BB,Yes,51.448678,-0.119406,530779,173865,TQ307738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2BD,Yes,51.454203,-0.113464,531176,174490,TQ311744,Tulse Hill,"Lambeth, unparished area",01/01/2008,,24,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003177,Lambeth 020D
SW2 2BE,Yes,51.451721,-0.119079,530793,174204,TQ307742,Tulse Hill,"Lambeth, unparished area",01/01/1980,,35,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2BF,Yes,51.445332,-0.107599,531609,173514,TQ316735,Thurlow Park,"Lambeth, unparished area",01/10/2008,,40,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003169,Lambeth 025D
SW2 2BG,Yes,51.454172,-0.118791,530806,174477,TQ308744,Tulse Hill,"Lambeth, unparished area",01/01/1980,,29,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003178,Lambeth 020E
SW2 2BH,Yes,51.452481,-0.117652,530890,174291,TQ308742,Tulse Hill,"Lambeth, unparished area",01/01/1980,,33,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003178,Lambeth 020E
SW2 2BJ,Yes,51.452677,-0.118119,530857,174312,TQ308743,Tulse Hill,"Lambeth, unparished area",01/01/1980,,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003178,Lambeth 020E
SW2 2BL,Yes,51.452688,-0.118809,530809,174312,TQ308743,Tulse Hill,"Lambeth, unparished area",01/01/1980,,33,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003178,Lambeth 020E
SW2 2BN,Yes,51.452225,-0.119102,530790,174260,TQ307742,Tulse Hill,"Lambeth, unparished area",01/01/1980,,35,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003178,Lambeth 020E
SW2 2BP,Yes,51.450199,-0.117818,530885,174037,TQ308740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,37,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2BQ,Yes,51.452615,-0.11707,530930,174307,TQ309743,Tulse Hill,"Lambeth, unparished area",01/01/1980,,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003178,Lambeth 020E
SW2 2BS,Yes,51.450198,-0.118252,530855,174036,TQ308740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,38,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2BT,Yes,51.451133,-0.118815,530813,174139,TQ308741,Tulse Hill,"Lambeth, unparished area",01/01/1980,,38,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2BU,Yes,51.450767,-0.118974,530803,174098,TQ308740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,39,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2BW,Yes,51.451653,-0.118204,530854,174198,TQ308741,Tulse Hill,"Lambeth, unparished area",01/01/1980,,35,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2BX,Yes,51.451318,-0.117498,530904,174162,TQ309741,Tulse Hill,"Lambeth, unparished area",01/01/1980,,36,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2BY,No,51.450785,-0.119017,530800,174100,TQ307740,Tulse Hill,"Lambeth, unparished area",01/05/1994,01/06/1997,39,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003171,Lambeth 020B
SW2 2BZ,No,51.454192,-0.122288,530563,174473,TQ305744,Brixton Hill,"Lambeth, unparished area",01/06/2001,01/02/2003,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003018,Lambeth 020A
SW2 2DA,Yes,51.450904,-0.118004,530870,174115,TQ308741,Tulse Hill,"Lambeth, unparished area",01/01/1980,,37,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003171,Lambeth 020B
SW2 2DB,Yes,51.451151,-0.112683,531239,174152,TQ312741,Tulse Hill,"Lambeth, unparished area",01/10/2009,,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003179,Lambeth 024E
SW2 2DD,Yes,51.451167,-0.112582,531246,174154,TQ312741,Tulse Hill,"Lambeth, unparished area",01/10/2009,,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003179,Lambeth 024E
SW2 2DE,Yes,51.448354,-0.116584,530976,173834,TQ309738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DF,Yes,51.447969,-0.116139,531008,173792,TQ310737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,42,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DG,Yes,51.448436,-0.114954,531089,173846,TQ310738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DH,Yes,51.447958,-0.114902,531094,173793,TQ310737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,42,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DJ,Yes,51.447423,-0.117385,530923,173729,TQ309737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,45,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DL,Yes,51.447724,-0.114868,531097,173767,TQ310737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DN,No,51.448043,-0.116251,531000,173800,TQ310737,Tulse Hill,"Lambeth, unparished area",01/07/1990,01/12/1991,42,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003173,Lambeth 020C
SW2 2DP,Yes,51.447179,-0.117309,530929,173702,TQ309737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,45,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DQ,Yes,51.448199,-0.114791,531101,173820,TQ311738,Tulse Hill,"Lambeth, unparished area",01/01/1980,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DR,Yes,51.446694,-0.116796,530966,173649,TQ309736,Tulse Hill,"Lambeth, unparished area",01/01/1980,,46,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DS,Yes,51.447222,-0.1144,531131,173712,TQ311737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,44,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2DT,Yes,51.446886,-0.117018,530950,173670,TQ309736,Tulse Hill,"Lambeth, unparished area",01/01/1980,,45,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2DU,Yes,51.447476,-0.114562,531119,173740,TQ311737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,44,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2DW,Yes,51.45286,-0.119366,530770,174330,TQ307743,Tulse Hill,"Lambeth, unparished area",01/09/2020,,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003178,Lambeth 020E
SW2 2DX,No,51.454192,-0.122288,530563,174473,TQ305744,Brixton Hill,"Lambeth, unparished area",01/12/2001,01/01/2006,32,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003018,Lambeth 020A
SW2 2DY,Yes,51.446776,-0.114101,531153,173663,TQ311736,Tulse Hill,"Lambeth, unparished area",01/01/1980,,46,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2DZ,Yes,51.446532,-0.114011,531160,173636,TQ311736,Tulse Hill,"Lambeth, unparished area",01/01/1980,,47,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2EA,Yes,51.446115,-0.11433,531139,173589,TQ311735,Tulse Hill,"Lambeth, unparished area",01/01/1980,,48,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2EB,Yes,51.446656,-0.114984,531092,173648,TQ310736,Tulse Hill,"Lambeth, unparished area",01/01/1980,,46,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2ED,Yes,51.446903,-0.114672,531113,173676,TQ311736,Tulse Hill,"Lambeth, unparished area",01/01/1980,,45,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2EE,Yes,51.447279,-0.115693,531041,173716,TQ310737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,44,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003175,Lambeth 024D
SW2 2EF,Yes,51.447941,-0.116601,530976,173788,TQ309737,Tulse Hill,"Lambeth, unparished area",01/01/1980,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2EG,Yes,51.448233,-0.119122,530800,173816,TQ307738,Tulse Hill,"Lambeth, unparished area",01/06/2000,,43,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2EH,No,51.448076,-0.117171,530936,173802,TQ309738,Tulse Hill,"Lambeth, unparished area",01/03/1983,01/08/2003,41,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003173,Lambeth 020C
SW2 2EJ,No,51.448919,-0.114776,531100,173900,TQ310739,Tulse Hill,"Lambeth, unparished area",01/01/1992,01/07/1995,40,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003172,Lambeth 024B
SW2 2EL,No,51.448919,-0.114776,531100,173900,TQ310739,Tulse Hill,"Lambeth, unparished area",01/09/1991,01/07/1995,40,England,21/11/2020,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01003172,Lambeth 024B
SW2 2EN,Yes,51.449745,-0.113576,531181,173994,TQ311739,Tulse Hill,"Lambeth, unparished area",01/01/1980,,38,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003179,Lambeth 024E
SW2 2EP,Yes,51.450775,-0.113361,531193,174109,TQ311741,Tulse Hill,"Lambeth, unparished area",01/01/1980,,35,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003179,Lambeth 024E
SW2 2ER,Yes,51.450675,-0.11384,531160,174097,TQ311740,Tulse Hill,"Lambeth, unparished area",01/01/1980,,36,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003179,Lambeth 024E
SW2 2ES,Yes,51.449781,-0.114712,531102,173996,TQ311739,Tulse Hill,"Lambeth, unparished area",01/01/1980,,39,England,21/11/2020,Within the building of the matched address closest to the postcode mean,E01003179,Lambeth 024E
